Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Electricity: Pool Pump,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Electricity: Pool Pump,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-04-17T14:00:00,2007-04-17T15:00:00,2007-04-17T19:00:00Z,6.311,1.419,1.47,0.0,0.0,0.0,0.1,0.001,0.03,0.054,0.04,0.0,0.0,0.0,0.0,0.007,0.706,0.481,0.0,1.47,1.06264,1.06264,0.8461,0.8461,0.21655,0.0,0.0,0.0,0.05971,0.00082,0.01789,0.03225,0.02376,0.0,0.0,0.0,0.0,0.00424,0.42079,0.28664,0.0,0.21655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.0,0.0,96.881,68.367,73.901,70.0,75.0,6.24,99.99,0.0,71.6,52.05,23.0,4.698,46.916,272.936
2007-04-17T15:00:00,2007-04-17T16:00:00,2007-04-17T20:00:00Z,5.721,1.227,1.535,0.0,0.004,0.001,0.071,0.002,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.007,0.659,0.391,0.0,1.535,0.9786,0.9786,0.7525,0.7525,0.22609,0.0,0.00272,0.00079,0.04373,0.00092,0.0,0.03238,0.02385,0.0,0.0,0.0,0.0,0.00408,0.40427,0.23977,0.0,0.22609,0.0,0.0,2.201,0.74,0.0,0.075,1.52,0.404,0.0,0.0,94.801,68.874,74.998,70.0,75.0,45.569,0.0,0.0,71.6,51.418,21.0,6.935,42.478,262.158
2007-04-17T16:00:00,2007-04-17T17:00:00,2007-04-17T21:00:00Z,7.808,1.389,3.07,0.0,0.131,0.038,0.102,0.002,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.009,0.77,0.237,0.0,3.07,1.33794,1.33794,0.88578,0.88578,0.45216,0.0,0.08368,0.02446,0.06506,0.00152,0.0,0.03613,0.02662,0.0,0.0,0.0,0.0,0.00569,0.49138,0.15124,0.0,0.45216,0.0,0.0,2.187,0.735,0.0,2.224,1.52,0.399,0.0,0.0,90.432,69.359,75.0,70.0,75.0,72.431,0.0,0.0,71.6,51.095,20.0,10.29,43.746,224.752
2007-04-17T17:00:00,2007-04-17T18:00:00,2007-04-17T22:00:00Z,21.969,2.049,14.978,0.0,0.213,0.062,0.108,0.005,0.0,0.062,0.046,0.395,0.0,0.0,0.166,0.012,0.834,0.147,0.0,14.978,3.65795,3.65795,1.45166,1.45166,2.20628,0.0,0.15069,0.04368,0.07682,0.00328,0.0,0.04379,0.03226,0.27975,0.0,0.0,0.11728,0.00859,0.59108,0.10444,0.0,2.20628,0.0,2.461,14.249,4.787,0.0,3.576,11.154,0.397,0.0,0.0,86.573,69.49,75.0,70.0,75.0,56.156,0.0,0.0,71.6,51.41,21.0,8.053,31.066,209.853
2007-04-17T18:00:00,2007-04-17T19:00:00,2007-04-17T23:00:00Z,18.19,1.857,11.854,0.0,0.216,0.066,0.088,0.006,0.0,0.064,0.047,0.526,0.0,0.0,0.013,0.011,0.735,0.083,0.0,11.854,3.42081,3.42081,1.67475,1.67475,1.74606,0.0,0.19483,0.05945,0.07971,0.00553,0.0,0.05806,0.04278,0.47478,0.0,0.0,0.01148,0.01026,0.66271,0.07514,0.0,1.74606,0.0,0.0,13.166,4.423,0.0,3.833,9.121,0.397,0.0,0.0,78.645,68.147,75.0,70.0,75.0,71.556,0.0,0.0,66.2,49.756,28.0,8.053,19.971,140.747
2007-04-17T19:00:00,2007-04-17T20:00:00,2007-04-18T00:00:00Z,8.161,1.499,3.045,0.0,0.198,0.063,0.112,0.008,0.0,0.062,0.046,0.246,0.0,0.0,0.0,0.012,0.702,0.051,0.0,3.045,2.09899,2.09899,1.65052,1.65052,0.44847,0.0,0.21796,0.0692,0.12286,0.00896,0.0,0.06803,0.05012,0.27061,0.0,0.0,0.0,0.01321,0.77314,0.05644,0.0,0.44847,0.0,0.926,1.095,0.368,0.0,3.67,1.24,0.398,0.0,0.0,69.849,66.247,75.0,70.0,75.0,71.855,0.0,0.0,60.8,47.789,36.0,0.0,2.219,22.507
2007-04-17T20:00:00,2007-04-17T21:00:00,2007-04-18T01:00:00Z,8.752,1.14,4.86,0.0,0.132,0.043,0.141,0.011,0.0,0.061,0.045,0.0,0.0,0.0,0.0,0.013,0.67,0.026,0.0,4.86,2.03213,2.03213,1.31619,1.31619,0.71594,0.0,0.15274,0.04927,0.16241,0.01315,0.0,0.06984,0.05146,0.0,0.0,0.0,0.0,0.01454,0.7732,0.02959,0.0,0.71594,0.0,2.01,3.297,1.108,0.0,2.487,3.328,0.397,0.0,0.0,62.944,65.334,75.0,70.0,75.0,83.223,0.0,0.0,57.2,44.843,35.0,0.0,0.0,0.0
2007-04-17T21:00:00,2007-04-17T22:00:00,2007-04-18T02:00:00Z,4.913,0.99,1.535,0.0,0.004,0.001,0.159,0.013,0.03,0.059,0.044,0.0,0.0,0.0,0.0,0.012,0.648,0.019,0.0,1.535,1.31519,1.31519,1.08902,1.08902,0.22616,0.0,0.00385,0.00124,0.17537,0.01447,0.033,0.06516,0.04801,0.0,0.0,0.0,0.0,0.01354,0.71324,0.02115,0.0,0.22616,0.0,0.0,2.235,0.751,0.0,0.065,1.549,0.397,0.0,0.0,58.812,65.025,75.0,70.0,75.0,45.634,99.99,0.0,55.4,46.661,51.0,5.816,0.0,0.0
2007-04-17T22:00:00,2007-04-17T23:00:00,2007-04-18T03:00:00Z,4.374,0.851,1.469,0.0,0.004,0.001,0.11,0.011,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.011,0.595,0.019,0.0,1.469,1.18067,1.18067,0.96424,0.96424,0.21642,0.0,0.00496,0.0016,0.12492,0.01291,0.0,0.06417,0.04728,0.0,0.0,0.0,0.0,0.01221,0.67442,0.02178,0.0,0.21642,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.398,0.0,0.0,56.256,65.081,75.0,70.0,75.0,89.951,0.0,0.0,55.4,46.661,51.0,3.355,0.0,0.0
2007-04-17T23:00:00,2007-04-18T00:00:00,2007-04-18T04:00:00Z,2.183,0.64,0.0,0.0,0.0,0.0,0.013,0.008,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.005,0.502,0.019,0.0,0.0,0.83503,0.83503,0.83503,0.83503,0.0,0.0,0.0,0.0,0.01711,0.0103,0.0,0.06891,0.05077,0.0,0.0,0.0,0.0,0.00695,0.65589,0.0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.0,0.0,53.951,64.478,74.007,70.0,75.0,99.033,0.0,0.0,53.6,45.72,54.0,5.816,0.0,0.0
2007-04-18T00:00:00,2007-04-18T01:00:00,2007-04-18T05:00:00Z,2.168,0.635,0.0,0.0,0.0,0.0,0.013,0.006,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.005,0.502,0.019,0.0,0.0,0.74487,0.74487,0.74487,0.74487,0.0,0.0,0.0,0.0,0.01537,0.00675,0.0,0.06038,0.04449,0.0,0.0,0.0,0.0,0.00625,0.58909,0.02254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399,0.0,0.0,52.144,64.225,72.703,70.0,75.0,92.272,0.0,24.588,53.6,45.72,54.0,3.355,0.0,0.0
2007-04-18T01:00:00,2007-04-18T02:00:00,2007-04-18T06:00:00Z,3.63,0.633,1.47,0.0,0.0,0.0,0.013,0.006,0.0,0.05,0.037,0.0,0.0,0.0,0.0,0.005,0.502,0.019,0.0,1.47,0.91567,0.91567,0.69912,0.69912,0.21654,0.0,0.0,0.0,0.01448,0.00636,0.0,0.05545,0.04086,0.0,0.0,0.0,0.0,0.00588,0.55486,0.02123,0.0,0.21654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.0,0.0,51.375,64.043,71.993,70.0,75.0,92.737,0.0,3.859,53.6,45.72,54.0,5.816,0.0,0.0
2007-04-18T02:00:00,2007-04-18T03:00:00,2007-04-18T07:00:00Z,2.153,0.631,0.0,0.0,0.0,0.0,0.013,0.006,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.005,0.502,0.019,0.0,0.0,0.69262,0.69262,0.69262,0.69262,0.0,0.0,0.0,0.0,0.01439,0.00633,0.0,0.05372,0.03958,0.0,0.0,0.0,0.0,0.00585,0.55165,0.02111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.0,0.0,51.019,63.815,71.331,70.0,75.0,90.747,0.0,0.0,53.6,44.975,50.0,5.816,0.0,0.0
2007-04-18T03:00:00,2007-04-18T04:00:00,2007-04-18T08:00:00Z,2.167,0.635,0.0,0.0,0.0,0.0,0.013,0.006,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.005,0.502,0.026,0.0,0.0,0.69426,0.69426,0.69426,0.69426,0.0,0.0,0.0,0.0,0.01433,0.0063,0.0,0.05208,0.03837,0.0,0.0,0.0,0.0,0.00582,0.54932,0.02803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.0,0.0,49.552,63.18,70.322,70.0,75.0,91.61,0.0,0.0,51.8,43.483,50.0,4.698,0.0,0.0
2007-04-18T04:00:00,2007-04-18T05:00:00,2007-04-18T09:00:00Z,5.174,0.666,2.901,0.008,0.0,0.0,0.013,0.006,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.005,0.502,0.051,1.43,1.471,1.17419,1.17419,0.74693,0.74693,0.42726,0.00865,0.0,0.0,0.0147,0.00646,0.0,0.05197,0.03829,0.0,0.0,0.0,0.0,0.00597,0.56339,0.05749,0.21059,0.21668,0.0,0.0,0.0,0.0,1.182,0.0,0.0,0.443,0.0,0.0,48.167,62.526,70.005,70.0,75.0,96.102,0.0,0.0,50.0,43.18,57.0,5.816,0.0,0.0
2007-04-18T05:00:00,2007-04-18T06:00:00,2007-04-18T10:00:00Z,4.84,0.715,2.4,0.013,0.0,0.0,0.013,0.005,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.005,0.502,0.096,2.4,0.0,1.18196,1.18196,0.82848,0.82848,0.35348,0.015,0.0,0.0,0.01519,0.00537,0.0,0.0537,0.03957,0.0,0.0,0.0,0.0,0.00617,0.58211,0.11137,0.35348,0.0,0.0,0.0,0.0,0.0,1.977,0.0,0.0,0.435,0.0,0.0,47.286,62.916,70.0,70.0,75.0,84.449,0.0,0.0,51.8,44.196,54.0,0.0,0.0,0.0
2007-04-18T06:00:00,2007-04-18T07:00:00,2007-04-18T11:00:00Z,8.622,0.801,5.89,0.024,0.0,0.0,0.013,0.004,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.005,0.502,0.167,4.419,1.471,1.79616,1.79616,0.92854,0.92854,0.86762,0.02765,0.0,0.0,0.0152,0.00508,0.0,0.05674,0.0418,0.0,0.0,0.0,0.0,0.00618,0.58267,0.19323,0.65097,0.21665,0.0,0.0,0.0,0.0,3.652,0.0,0.0,0.435,0.0,0.0,46.599,62.521,70.0,70.0,75.0,95.219,0.0,0.0,50.0,44.017,62.0,5.816,0.0,0.0
2007-04-18T07:00:00,2007-04-18T08:00:00,2007-04-18T12:00:00Z,8.065,1.013,4.608,0.025,0.0,0.0,0.046,0.004,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.007,0.56,0.282,4.608,0.0,1.63867,1.63867,0.95992,0.95992,0.67875,0.02355,0.0,0.0,0.04327,0.00403,0.0,0.0488,0.03596,0.0,0.0,0.0,0.0,0.00675,0.53037,0.26719,0.67875,0.0,0.0,0.0,0.0,0.0,3.806,0.0,0.0,0.442,0.0,0.0,52.575,63.792,70.0,70.0,75.0,79.754,0.0,0.0,55.4,46.661,51.0,5.816,27.579,103.341
2007-04-18T08:00:00,2007-04-18T09:00:00,2007-04-18T13:00:00Z,8.234,1.273,3.89,0.021,0.0,0.0,0.046,0.004,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.006,0.565,0.538,3.89,0.0,1.42276,1.42276,0.84971,0.84971,0.57305,0.01401,0.0,0.0,0.03102,0.00276,0.0,0.03524,0.02596,0.0,0.0,0.0,0.0,0.00409,0.37726,0.35937,0.57305,0.0,0.0,0.0,0.0,0.0,3.205,0.0,0.0,0.431,0.0,0.0,61.657,65.257,70.0,70.0,75.0,67.295,0.0,0.0,60.8,49.153,42.0,6.935,40.893,165.79
