original_FIP,station_wmo,match_location_name,county_lat,county_lon,station_lat,station_lon,distance_station_to_county_population_centroid_[mi]
G0500750,723406,Walnut_Ridge_Awos,44.913795,-88.641293,44.48,-88.13,14.688392560109587
G0500770,723416,Stuttgart_Awos,44.913795,-88.641293,44.48,-88.13,75.61147637593787
G0500790,723417,Pine_Bluff_Faa_Ap,44.913795,-88.641293,44.48,-88.13,27.482486566540015
G0500810,723418,Texarkana_Webb_Field,44.913795,-88.641293,44.48,-88.13,33.262089085127634
G0500830,723440,Fort_Smith_Regional_Ap,44.913795,-88.641293,44.48,-88.13,55.8280963275574
G0500850,723405,Little_Rock_Afb,44.913795,-88.641293,44.48,-88.13,16.44824820189831
G0500870,723434,Springdale_Muni,44.913795,-88.641293,44.48,-88.13,35.327662350600015
G0500890,723447,Flippin_Awos,44.913795,-88.641293,44.48,-88.13,17.42060076503326
G0500910,723418,Texarkana_Webb_Field,44.913795,-88.641293,44.48,-88.13,5.590733739197071
G0500930,723347,Dyersburg_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,57.43659242367264
G0500950,723416,Stuttgart_Awos,44.913795,-88.641293,44.48,-88.13,37.777094635491615
G0500970,723415,Memorial_Fld,44.913795,-88.641293,44.48,-88.13,48.19934871462032
G0500990,723418,Texarkana_Webb_Field,44.913795,-88.641293,44.48,-88.13,66.74084577213884
G0501010,723450,Harrison-Boone County Rgnl AP,44.913795,-88.641293,44.48,-88.13,31.42750073849994
G0501030,723419,El_Dorado_Goodwin_Field,44.913795,-88.641293,44.48,-88.13,39.46556371175491
G0501050,723403,Little_Rock_Adams_Field,44.913795,-88.641293,44.48,-88.13,57.26875922663458
G0501070,723416,Stuttgart_Awos,44.913795,-88.641293,44.48,-88.13,79.35962254090919
G0501090,723415,Memorial_Fld,44.913795,-88.641293,44.48,-88.13,57.5521248103864
G0501110,723407,Jonesboro_Muni,44.913795,-88.641293,44.48,-88.13,26.69628922041652
G0501130,723440,Fort_Smith_Regional_Ap,44.913795,-88.641293,44.48,-88.13,90.61821644158634
G0501150,723415,Memorial_Fld,44.913795,-88.641293,44.48,-88.13,93.40848432990116
G0501170,723416,Stuttgart_Awos,44.913795,-88.641293,44.48,-88.13,28.99292386656247
G0501190,723403,Little_Rock_Adams_Field,44.913795,-88.641293,44.48,-88.13,7.914546923155994
G0501210,723406,Walnut_Ridge_Awos,44.913795,-88.641293,44.48,-88.13,20.384938445403797
G0501230,723340,Memphis_International_Ap,44.913795,-88.641293,44.48,-88.13,72.22608464599563
G0501250,723403,Little_Rock_Adams_Field,44.913795,-88.641293,44.48,-88.13,33.77185318432173
G0501270,723440,Fort_Smith_Regional_Ap,44.913795,-88.641293,44.48,-88.13,53.23614067054423
G0501290,723448,Batesville_Awos,44.913795,-88.641293,44.48,-88.13,93.50283907916288
G0501310,723440,Fort_Smith_Regional_Ap,44.913795,-88.641293,44.48,-88.13,1.9285877830885036
G0501330,723418,Texarkana_Webb_Field,44.913795,-88.641293,44.48,-88.13,68.77539114538857
G0501350,723448,Batesville_Awos,44.913795,-88.641293,44.48,-88.13,51.237156197472565
G0501370,723448,Batesville_Awos,44.913795,-88.641293,44.48,-88.13,46.1430048781747
G0501390,723419,El_Dorado_Goodwin_Field,44.913795,-88.641293,44.48,-88.13,16.343240052252867
G0501410,723405,Little_Rock_Afb,44.913795,-88.641293,44.48,-88.13,76.16208939353163
G0501430,723445,Fayetteville_Drake_Field,44.913795,-88.641293,44.48,-88.13,10.488096404511376
G0501450,723448,Batesville_Awos,44.913795,-88.641293,44.48,-88.13,55.122059121829814
G0501490,723415,Memorial_Fld,44.913795,-88.641293,44.48,-88.13,74.44784206515166
G0600010,724935,Hayward_Air_Term,44.913795,-88.641293,44.48,-88.13,4.278894989968051
G0600030,725847,South_Lake_Tahoe,44.913795,-88.641293,44.48,-88.13,23.220665878366358
G0600050,725847,South_Lake_Tahoe,44.913795,-88.641293,44.48,-88.13,87.78498070305933
G0600070,724838,Yuba_Co,44.913795,-88.641293,44.48,-88.13,64.39037983276107
G0600090,725847,South_Lake_Tahoe,44.913795,-88.641293,44.48,-88.13,98.73716102311778
G0600110,724838,Yuba_Co,44.913795,-88.641293,44.48,-88.13,44.9210969613133
G0600130,724936,Concord_Concord_Buchanan_Fiel,44.913795,-88.641293,44.48,-88.13,7.3733401143427795
G0600150,725946,Crescent_City_Faa_Ai,44.913795,-88.641293,44.48,-88.13,5.688422139788326
G0600170,725847,South_Lake_Tahoe,44.913795,-88.641293,44.48,-88.13,66.72167502128342
G0600190,723890,Fresno_Yosemite_Intl_Ap,44.913795,-88.641293,44.48,-88.13,6.252078910040705
G0600210,725910,Red_Bluff_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,54.47488014678073
G0600230,725945,Arcata_Airport,44.913795,-88.641293,44.48,-88.13,25.274157591921075
G0600250,747185,Imperial,44.913795,-88.641293,44.48,-88.13,4.429178466438195
G0600270,724800,Bishop_Airport,44.913795,-88.641293,44.48,-88.13,24.446735474130627
G0600290,723840,Bakersfield_Meadows_Field,44.913795,-88.641293,44.48,-88.13,12.12695872051074
G0600310,747020,Lemoore_Reeves_Nas,44.913795,-88.641293,44.48,-88.13,22.056877665055918
G0600330,724957,Santa_Rosa_Awos,44.913795,-88.641293,44.48,-88.13,50.968558083135584
G0600350,725958,Alturas,44.913795,-88.641293,44.48,-88.13,123.26774629284732
G0600370,722956,Jack_Northrop_Fld_H,44.913795,-88.641293,44.48,-88.13,17.98313883172487
G0600390,723890,Fresno_Yosemite_Intl_Ap,44.913795,-88.641293,44.48,-88.13,38.81710179893518
G0600410,724955,Napa_Co_Airport,44.913795,-88.641293,44.48,-88.13,34.92581529477797
G0600430,724815,Merced_Macready_Fld,44.913795,-88.641293,44.48,-88.13,57.674154428102284
G0600450,725905,Ukiah_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,24.237388336171342
G0600470,724815,Merced_Macready_Fld,44.913795,-88.641293,44.48,-88.13,9.20406386712791
G0600490,725958,Alturas,44.913795,-88.641293,44.48,-88.13,10.37944399027803
G0600510,724800,Bishop_Airport,44.913795,-88.641293,44.48,-88.13,70.05489119470984
G0600530,725930,Salinas Muni AP,44.913795,-88.641293,44.48,-88.13,7.401318422990985
G0600550,724955,Napa_Co_Airport,44.913795,-88.641293,44.48,-88.13,12.665688698979906
G0600570,725846,Truckee_Tahoe,44.913795,-88.641293,44.48,-88.13,68.6461065285185
G0600590,722977,Santa_Ana_John_Wayne_Ap,44.913795,-88.641293,44.48,-88.13,6.037237832636865
G0600610,724837,Beale_Afb,44.913795,-88.641293,44.48,-88.13,38.293329337043595
G0600630,725846,Truckee_Tahoe,44.913795,-88.641293,44.48,-88.13,94.88697114747974
G0600650,722860,March_Afb,44.913795,-88.641293,44.48,-88.13,20.270605733779178
G0600670,724830,Sacramento_Executive_Arpt,44.913795,-88.641293,44.48,-88.13,12.894658759107053
G0600690,724917,Salinas_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,26.02954867100538
G0600710,722869,Riverside_Muni,44.913795,-88.641293,44.48,-88.13,28.049642464169832
G0600730,722930,San_Diego_Miramar_Nas,44.913795,-88.641293,44.48,-88.13,2.1677347277613648
G0600750,724940,San_Francisco_Intl_Ap,44.913795,-88.641293,44.48,-88.13,15.889632560559042
G0600770,724920,Stockton_Metropolitan_Arpt,44.913795,-88.641293,44.48,-88.13,6.945008877345073
G0600790,722897,San_Luis_Co_Rgnl,44.913795,-88.641293,44.48,-88.13,12.961115759457403
G0600810,724940,San_Francisco_Intl_Ap,44.913795,-88.641293,44.48,-88.13,8.118896690596452
G0600830,723925,Santa_Barbara_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,32.18582943887822
G0600850,724945,San_Jose_Intl_Ap,44.913795,-88.641293,44.48,-88.13,6.346686793744422
G0600870,724945,San_Jose_Intl_Ap,44.913795,-88.641293,44.48,-88.13,42.808618205211864
G0600890,725920,Redding_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,6.914341134338299
G0600910,725846,Truckee_Tahoe,44.913795,-88.641293,44.48,-88.13,40.67984167426355
G0600930,725955,Montague_Siskiyou_County_Ap,44.913795,-88.641293,44.48,-88.13,22.7281078607984
G0600950,745160,Travis_Field_Afb,44.913795,-88.641293,44.48,-88.13,12.757528069069801
G0600970,724957,Santa_Rosa_Awos,44.913795,-88.641293,44.48,-88.13,14.62389620139605
G0600990,724926,Modesto_City_County_Ap,44.913795,-88.641293,44.48,-88.13,1.3033304644701915
G0601010,724838,Yuba_Co,44.913795,-88.641293,44.48,-88.13,7.527390305411335
G0601030,725910,Red_Bluff_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,4.698681237870416
G0601050,725920,Redding_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,66.02192539611195
G0601070,723896,Visalia_Muni_Awos,44.913795,-88.641293,44.48,-88.13,16.93017914981009
G0601090,725847,South_Lake_Tahoe,44.913795,-88.641293,44.48,-88.13,107.16658093934463
G0601110,723926,Camarillo_Awos,44.913795,-88.641293,44.48,-88.13,5.6167534573518125
G0601130,724839,Sacramento_Metropolitan_Ap,44.913795,-88.641293,44.48,-88.13,16.633939743438578
G0601150,724838,Yuba_Co,44.913795,-88.641293,44.48,-88.13,6.968727255865668
G0800010,724695,Aurora_Buckley_Field_Angb,44.913795,-88.641293,44.48,-88.13,22.903698395226947
G0800030,724620,Alamosa_San_Luis_Valley_Rgnl,44.913795,-88.641293,44.48,-88.13,5.937417795060592
G0800050,724695,Aurora_Buckley_Field_Angb,44.913795,-88.641293,44.48,-88.13,11.509339774870483
G0800070,724620,Alamosa_San_Luis_Valley_Rgnl,44.913795,-88.641293,44.48,-88.13,109.51170958212451
G0800090,723600,Clayton_Municipal_Airpark,44.913795,-88.641293,44.48,-88.13,116.1907943089605
G0800110,724635,La_Junta_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,32.22835614530237
G0800130,724699,Broomfield_Jeffco_Boulder_S,44.913795,-88.641293,44.48,-88.13,8.8183144579712
G0800140,724666,Denver_Centennial_Golden_Nr,44.913795,-88.641293,44.48,-88.13,24.34513786334257
G0800150,724620,Alamosa_San_Luis_Valley_Rgnl,44.913795,-88.641293,44.48,-88.13,139.89288095611067
G0800170,724636,Lamar_Municipal,44.913795,-88.641293,44.48,-88.13,85.29209700236075
G0800190,724673,Leadville_Lake_Co,44.913795,-88.641293,44.48,-88.13,87.24824691649721
G0800210,724620,Alamosa_San_Luis_Valley_Rgnl,44.913795,-88.641293,44.48,-88.13,28.113665850145914
G0800230,723663,Taos_Muni_Apt_Awos,44.913795,-88.641293,44.48,-88.13,94.59536346012189
G0800250,724635,La_Junta_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,32.53459674119274
G0800270,724640,Pueblo_Memorial_Ap,44.913795,-88.641293,44.48,-88.13,78.73750587968371
G0800290,724765,Montrose_Co_Arpt,44.913795,-88.641293,44.48,-88.13,33.221985506274244
G0800310,724695,Aurora_Buckley_Field_Angb,44.913795,-88.641293,44.48,-88.13,17.545205497465723
G0800330,724767,Cortez_Montezuma_Co,44.913795,-88.641293,44.48,-88.13,50.30384418524138
G0800350,724695,Aurora_Buckley_Field_Angb,44.913795,-88.641293,44.48,-88.13,28.376981173960637
G0800370,724675,Eagle_County_Ap,44.913795,-88.641293,44.48,-88.13,18.215071888158445
G0800390,724695,Aurora_Buckley_Field_Angb,44.913795,-88.641293,44.48,-88.13,42.40561238017399
G0800410,724660,Colorado_Springs_Muni_Ap,44.913795,-88.641293,44.48,-88.13,6.8371292894554125
G0800430,724660,Colorado_Springs_Muni_Ap,44.913795,-88.641293,44.48,-88.13,60.889973744304214
G0800450,725717,Rifle_Garfield_Rgnl,44.913795,-88.641293,44.48,-88.13,15.699724442498564
G0800470,724673,Leadville_Lake_Co,44.913795,-88.641293,44.48,-88.13,101.04300116732125
G0800490,724673,Leadville_Lake_Co,44.913795,-88.641293,44.48,-88.13,96.96594174515944
G0800510,724677,Gunnison_Co_Awos,44.913795,-88.641293,44.48,-88.13,14.282208026868268
G0800530,724620,Alamosa_San_Luis_Valley_Rgnl,44.913795,-88.641293,44.48,-88.13,140.46723707356875
G0800550,724640,Pueblo_Memorial_Ap,44.913795,-88.641293,44.48,-88.13,81.14966089361633
G0800570,725715,Hayden_Yampa_Awos,44.913795,-88.641293,44.48,-88.13,81.94290130241603
G0800590,724666,Denver_Centennial_Golden_Nr,44.913795,-88.641293,44.48,-88.13,4.884790308677043
G0800610,724636,Lamar_Municipal,44.913795,-88.641293,44.48,-88.13,44.56503997479502
G0800630,724698,Akron_Washington_Co_Ap,44.913795,-88.641293,44.48,-88.13,117.34646453748394
G0800650,724673,Leadville_Lake_Co,44.913795,-88.641293,44.48,-88.13,3.055840591842168
G0800670,724625,Durango_La_Plata_Co,44.913795,-88.641293,44.48,-88.13,13.746196976658243
G0800690,724769,Fort_Collins_Awos,44.913795,-88.641293,44.48,-88.13,9.04068036558174
G0800710,724645,Trinidad_Las_Animas_County_Ap,44.913795,-88.641293,44.48,-88.13,17.371838478342376
G0800730,724665,Limon,44.913795,-88.641293,44.48,-88.13,9.196904449040895
G0800750,724698,Akron_Washington_Co_Ap,44.913795,-88.641293,44.48,-88.13,52.333867515719064
G0800770,724760,Grand_Junction_Walker_Field,44.913795,-88.641293,44.48,-88.13,4.299535949545727
G0800790,724677,Gunnison_Co_Awos,44.913795,-88.641293,44.48,-88.13,81.35240844549794
G0800810,725700,Craig_Moffat,44.913795,-88.641293,44.48,-88.13,8.282125531861462
G0800830,724767,Cortez_Montezuma_Co,44.913795,-88.641293,44.48,-88.13,10.178135532035084
G0800850,724765,Montrose_Co_Arpt,44.913795,-88.641293,44.48,-88.13,3.799998591305458
G0800870,724698,Akron_Washington_Co_Ap,44.913795,-88.641293,44.48,-88.13,47.813276771253804
G0800890,724635,La_Junta_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,11.529634580622046
G0800910,724675,Eagle_County_Ap,44.913795,-88.641293,44.48,-88.13,182.56770638351585
G0800930,724673,Leadville_Lake_Co,44.913795,-88.641293,44.48,-88.13,60.87131750612975
G0800950,724698,Akron_Washington_Co_Ap,44.913795,-88.641293,44.48,-88.13,85.90301025165833
G0800970,724676,Aspen_Pitkin_Co_Sar,44.913795,-88.641293,44.48,-88.13,3.540485910665874
G0800990,724636,Lamar_Municipal,44.913795,-88.641293,44.48,-88.13,11.742539452162607
G0801010,724640,Pueblo_Memorial_Ap,44.913795,-88.641293,44.48,-88.13,12.804126302419665
G0801030,725700,Craig_Moffat,44.913795,-88.641293,44.48,-88.13,80.91071040369954
G0801050,724620,Alamosa_San_Luis_Valley_Rgnl,44.913795,-88.641293,44.48,-88.13,38.59496742444445
G0801070,725715,Hayden_Yampa_Awos,44.913795,-88.641293,44.48,-88.13,27.2825258387579
G0801090,724620,Alamosa_San_Luis_Valley_Rgnl,44.913795,-88.641293,44.48,-88.13,55.5612878351226
G0801110,724620,Alamosa_San_Luis_Valley_Rgnl,44.913795,-88.641293,44.48,-88.13,164.31065971410578
G0801130,724765,Montrose_Co_Arpt,44.913795,-88.641293,44.48,-88.13,58.71913387745153
G0801150,724698,Akron_Washington_Co_Ap,44.913795,-88.641293,44.48,-88.13,116.35782315231137
G0801170,724673,Leadville_Lake_Co,44.913795,-88.641293,44.48,-88.13,45.4236147329339
G0801190,724660,Colorado_Springs_Muni_Ap,44.913795,-88.641293,44.48,-88.13,38.91914948735203
G0801210,724698,Akron_Washington_Co_Ap,44.913795,-88.641293,44.48,-88.13,10.630029432752233
G0801230,724768,Greeley_Weld_Awos,44.913795,-88.641293,44.48,-88.13,17.575381562289348
G0801250,724698,Akron_Washington_Co_Ap,44.913795,-88.641293,44.48,-88.13,64.18444421418076
G0900010,725086,Danbury_Municipal,44.913795,-88.641293,44.48,-88.13,20.452072433891125
G0900030,725087,Hartford_Brainard_Fd,44.913795,-88.641293,44.48,-88.13,6.618252540909959
G0900050,725029,Oxford_Awos,44.913795,-88.641293,44.48,-88.13,27.980076081909083
G0900070,725087,Hartford_Brainard_Fd,44.913795,-88.641293,44.48,-88.13,28.720914778718583
G0900090,725045,New_Haven_Tweed_Airport,44.913795,-88.641293,44.48,-88.13,14.931927627366813
G0900110,725046,Groton_New_London_Ap,44.913795,-88.641293,44.48,-88.13,13.223387494776237
G0900130,725087,Hartford_Brainard_Fd,44.913795,-88.641293,44.48,-88.13,26.240578260765425
G0900150,725100,Worcester Rgnl AP,44.913795,-88.641293,44.48,-88.13,52.30041872960505
G1000010,724088,Dover_Afb,44.913795,-88.641293,44.48,-88.13,7.682470260928645
G1000030,724089,Wilmington_New_Castle_Cnty_Ap,44.913795,-88.641293,44.48,-88.13,3.3840193559440728
G1000050,723980,Salisbury-Ocean City-Wicomico Rgnl AP,44.913795,-88.641293,44.48,-88.13,39.52503224507361
G1100010,724050,Washington_Dc_Reagan_Ap,44.913795,-88.641293,44.48,-88.13,4.676715589232528
G1200010,747560,Gainesville Rgnl AP,44.913795,-88.641293,44.48,-88.13,10.727743561390614
G1200030,722065,Jacksonville_Nas,44.913795,-88.641293,44.48,-88.13,49.949196916992776
G1200050,722245,Panama_City_Bay_Co,44.913795,-88.641293,44.48,-88.13,2.0518057490108
G1200070,722146,Gainesville_Regional_Ap,44.913795,-88.641293,44.48,-88.13,31.767892063298543
G1200090,722040,Melbourne_Regional_Ap,44.913795,-88.641293,44.48,-88.13,13.110307579465273
G1200110,722039,Fort_Lauderdale,44.913795,-88.641293,44.48,-88.13,9.291466823126877
G1200130,747750,Tyndall_Afb,44.913795,-88.641293,44.48,-88.13,62.02062247602775
G1200150,722106,Fort_Myers_Page_Field,44.913795,-88.641293,44.48,-88.13,48.51851147851723
G1200170,722055,Ocala_Muni_Awos,44.913795,-88.641293,44.48,-88.13,40.95615189391923
G1200190,722065,Jacksonville_Nas,44.913795,-88.641293,44.48,-88.13,20.426286086015686
G1200210,722038,Naples_Municipal,44.913795,-88.641293,44.48,-88.13,8.94835577805948
G1200230,747560,Gainesville Rgnl AP,44.913795,-88.641293,44.48,-88.13,59.756687311741565
G1200270,722106,Fort_Myers_Page_Field,44.913795,-88.641293,44.48,-88.13,67.78254464780811
G1200290,747560,Gainesville Rgnl AP,44.913795,-88.641293,44.48,-88.13,75.09933745066816
G1200310,722065,Jacksonville_Nas,44.913795,-88.641293,44.48,-88.13,9.036743329642276
G1200330,722223,Pensacola_Regional_Ap,44.913795,-88.641293,44.48,-88.13,9.105199103285587
G1200350,747870,Daytona Beach Intl AP,44.913795,-88.641293,44.48,-88.13,40.84390927255152
G1200370,722140,Tallahassee_Regional_Ap_Isis,44.913795,-88.641293,44.48,-88.13,79.07781750954446
G1200390,722140,Tallahassee_Regional_Ap_Isis,44.913795,-88.641293,44.48,-88.13,31.623440502022657
G1200410,747560,Gainesville Rgnl AP,44.913795,-88.641293,44.48,-88.13,50.75103416936268
G1200430,722108,Southwest_Florida_I,44.913795,-88.641293,44.48,-88.13,69.31415998499648
G1200450,747750,Tyndall_Afb,44.913795,-88.641293,44.48,-88.13,32.16727014686905
G1200470,722166,Valdosta_Wb_Airport,44.913795,-88.641293,44.48,-88.13,41.13066105904447
G1200490,722119,Lakeland_Linder_Rgn,44.913795,-88.641293,44.48,-88.13,52.067117616273606
G1200510,722108,Southwest_Florida_I,44.913795,-88.641293,44.48,-88.13,57.82710923270231
G1200530,722110,Tampa_International_Ap,44.913795,-88.641293,44.48,-88.13,59.57930666464374
G1200550,722119,Lakeland_Linder_Rgn,44.913795,-88.641293,44.48,-88.13,81.07281840148545
G1200570,722110,Tampa_International_Ap,44.913795,-88.641293,44.48,-88.13,12.666067828400337
G1200590,722245,Panama_City_Bay_Co,44.913795,-88.641293,44.48,-88.13,72.43392847760069
G1200610,722045,Vero_Beach_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,3.163129615763484
G1200630,722245,Panama_City_Bay_Co,44.913795,-88.641293,44.48,-88.13,80.2120018546269
G1200650,722140,Tallahassee_Regional_Ap_Isis,44.913795,-88.641293,44.48,-88.13,48.393796436018995
G1200670,722166,Valdosta_Wb_Airport,44.913795,-88.641293,44.48,-88.13,80.06511784100321
G1200690,722053,Orlando_Executive_Ap,44.913795,-88.641293,44.48,-88.13,46.084834070659646
G1200710,722106,Fort_Myers_Page_Field,44.913795,-88.641293,44.48,-88.13,1.3043206160896246
G1200730,722140,Tallahassee_Regional_Ap_Isis,44.913795,-88.641293,44.48,-88.13,13.529150159491984
G1200750,722055,Ocala_Muni_Awos,44.913795,-88.641293,44.48,-88.13,49.201397050704195
G1200770,722140,Tallahassee_Regional_Ap_Isis,44.913795,-88.641293,44.48,-88.13,51.395089889416404
G1200790,722166,Valdosta_Wb_Airport,44.913795,-88.641293,44.48,-88.13,37.10181148769999
G1200810,722115,Sarasota_Bradenton,44.913795,-88.641293,44.48,-88.13,10.928421562561113
G1200830,722055,Ocala_Muni_Awos,44.913795,-88.641293,44.48,-88.13,9.95785365910442
G1200850,722103,St_Lucie_Co_Intl,44.913795,-88.641293,44.48,-88.13,39.34920284417593
G1200860,722020,Miami_Intl_Ap,44.913795,-88.641293,44.48,-88.13,5.054954262452586
G1200870,722016,Marathon_Airport,44.913795,-88.641293,44.48,-88.13,21.640567627040657
G1200890,722060,Jacksonville_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,13.031884824167316
G1200910,722210,Valparaiso_Elgin_Afb,44.913795,-88.641293,44.48,-88.13,8.319518756068458
G1200930,722103,St_Lucie_Co_Intl,44.913795,-88.641293,44.48,-88.13,50.2943892909052
G1200950,722053,Orlando_Executive_Ap,44.913795,-88.641293,44.48,-88.13,5.645170269307451
G1200970,722050,Orlando_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,18.896390267859193
G1200990,722030,West_Palm_Beach_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,8.367147634854254
G1201010,722110,Tampa_International_Ap,44.913795,-88.641293,44.48,-88.13,32.464021892177904
G1201030,722116,St_Petersburg_Clear,44.913795,-88.641293,44.48,-88.13,4.6842063608923
G1201050,722119,Lakeland_Linder_Rgn,44.913795,-88.641293,44.48,-88.13,22.343752754324235
G1201070,722146,Gainesville_Regional_Ap,44.913795,-88.641293,44.48,-88.13,55.0214478506718
G1201090,722065,Jacksonville_Nas,44.913795,-88.641293,44.48,-88.13,36.92097737641373
G1201110,722103,St_Lucie_Co_Intl,44.913795,-88.641293,44.48,-88.13,15.874276790389121
G1201130,722223,Pensacola_Regional_Ap,44.913795,-88.641293,44.48,-88.13,15.741973626806585
G1201150,722115,Sarasota_Bradenton,44.913795,-88.641293,44.48,-88.13,22.814991256636873
G1201170,722057,Orlando_Sanford_Airport,44.913795,-88.641293,44.48,-88.13,10.875629668634057
G1201190,722055,Ocala_Muni_Awos,44.913795,-88.641293,44.48,-88.13,42.28851601478083
G1201210,722166,Valdosta_Wb_Airport,44.913795,-88.641293,44.48,-88.13,68.84375818091871
G1201230,722166,Valdosta_Wb_Airport,44.913795,-88.641293,44.48,-88.13,85.18870092823033
G1201250,747560,Gainesville Rgnl AP,44.913795,-88.641293,44.48,-88.13,35.29451954905507
G1201270,722056,Daytona_Beach_Intl_Ap,44.913795,-88.641293,44.48,-88.13,12.930869223138952
G1201290,722140,Tallahassee_Regional_Ap_Isis,44.913795,-88.641293,44.48,-88.13,21.944498312033677
G1201310,722210,Valparaiso_Elgin_Afb,44.913795,-88.641293,44.48,-88.13,33.59605018168925
G1201330,722245,Panama_City_Bay_Co,44.913795,-88.641293,44.48,-88.13,50.405866767256214
G1300010,723160,Alma-Bacon County AP,44.913795,-88.641293,44.48,-88.13,30.850749208273907
G1300030,722160,Albany_Dougherty_County_Ap,44.913795,-88.641293,44.48,-88.13,125.0449712118731
G1300050,723160,Alma-Bacon County AP,44.913795,-88.641293,44.48,-88.13,3.584326370779888
G1300070,722160,Albany_Dougherty_County_Ap,44.913795,-88.641293,44.48,-88.13,34.79638705468735
G1300090,722170,Macon_Middle_Ga_Regional_Ap,44.913795,-88.641293,44.48,-88.13,58.77342135550351
G1300110,723110,Athens_Ben_Epps_Ap,44.913795,-88.641293,44.48,-88.13,47.50125271752662
