Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T23:00:00Z,1.954,0.573,0.0,0.0,0.0,0.0,0.242,0.066,0.0,0.013,0.001,0.003,0.0,0.04,0.0,0.0,0.0,0.007,0.201,0.55734,0.55734,0.55734,0.55734,0.0,0.0,0.0,0.0,0.23531,0.06391,0.0,0.01282,0.00051,0.00292,0.0,0.03923,0.0,0.0,0.0,0.00728,0.19535,0.0,0.781,0.238,0.0,0.0,2.563,0.508,0.119,0.0,0.0,71.359,70.402,75.0,70.0,75.0,77.351,0.0,0.0,66.02,64.042,90.0,11.632,6.34,127.116
2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-03T00:00:00Z,2.429,0.712,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.013,0.001,0.006,0.03,0.044,0.0,0.0,0.0,0.007,0.201,0.78236,0.78236,0.78236,0.78236,0.0,0.0,0.0,0.0,0.0,0.0,0.45066,0.01448,0.00058,0.00643,0.03298,0.04834,0.0,0.0,0.0,0.00823,0.22067,0.0,1.158,0.352,0.0,0.0,0.0,0.76,0.121,0.0,0.0,68.075,70.081,74.292,64.0,75.0,35.003,99.99,0.0,64.94,62.994,90.0,11.632,0.0,0.0
2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T01:00:00Z,0.94,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.008,0.0,0.046,0.0,0.0,0.0,0.007,0.201,0.30622,0.30622,0.30622,0.30622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01464,0.00059,0.00861,0.0,0.05092,0.0,0.0,0.0,0.00832,0.22314,0.0,0.389,0.118,0.0,0.0,0.0,0.254,0.12,0.0,0.0,66.273,69.601,73.581,64.0,75.0,77.984,0.0,0.0,64.94,62.994,90.0,11.632,0.0,0.0
2007-01-02T20:00:00,2007-01-02T20:00:00,2007-01-03T02:00:00Z,2.612,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.011,0.01,0.0,0.044,0.0,0.0,0.0,0.027,0.405,0.84676,0.84676,0.84676,0.84676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29733,0.01194,0.01136,0.0,0.04865,0.0,0.0,0.0,0.03006,0.44742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,64.563,68.776,73.292,64.0,75.0,64.89,0.0,0.0,64.04,62.12,90.0,9.171,0.0,0.0
2007-01-02T21:00:00,2007-01-02T21:00:00,2007-01-03T03:00:00Z,2.433,0.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.01,0.014,0.0,0.043,0.0,0.0,0.0,0.029,0.38,0.7956,0.7956,0.7956,0.7956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26485,0.01064,0.01605,0.0,0.04805,0.0,0.0,0.0,0.03213,0.42388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.0,0.0,63.463,67.895,72.751,64.0,75.0,77.815,0.0,0.0,64.04,62.121,90.0,11.632,0.0,0.0
2007-01-02T22:00:00,2007-01-02T22:00:00,2007-01-03T04:00:00Z,3.526,1.033,0.0,0.0,0.0,0.0,0.0,0.0,0.393,0.182,0.007,0.017,0.0,0.042,0.0,0.0,0.0,0.028,0.364,1.16741,1.16741,1.16741,1.16741,0.0,0.0,0.0,0.0,0.0,0.0,0.44447,0.20559,0.00826,0.01875,0.0,0.04761,0.0,0.0,0.0,0.03162,0.41112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.0,0.0,62.929,67.195,72.288,64.0,75.0,63.179,0.0,0.0,64.04,62.121,90.0,9.171,0.0,0.0
2007-01-02T23:00:00,2007-01-02T23:00:00,2007-01-03T05:00:00Z,1.926,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.006,0.014,0.0,0.04,0.0,0.0,0.0,0.024,0.323,0.64657,0.64657,0.64657,0.64657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17891,0.00719,0.01647,0.0,0.04618,0.0,0.0,0.0,0.02741,0.37041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,61.813,66.552,71.762,64.0,75.0,50.937,0.0,0.0,62.96,61.646,93.0,5.816,0.0,0.0
2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T06:00:00Z,0.919,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.01,0.0,0.038,0.0,0.0,0.0,0.007,0.201,0.30813,0.30813,0.30813,0.30813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01506,0.0006,0.01139,0.0,0.04296,0.0,0.0,0.0,0.00856,0.22956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,58.248,65.487,70.463,64.0,75.0,58.34,0.0,0.0,57.2,57.2,100.0,0.0,0.0,0.0
2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T07:00:00Z,0.907,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.007,0.0,0.037,0.0,0.0,0.0,0.007,0.201,0.30823,0.30823,0.30823,0.30823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01527,0.00061,0.00843,0.0,0.04249,0.0,0.0,0.0,0.00868,0.23275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,56.929,64.556,69.808,64.0,75.0,52.943,0.0,0.0,57.92,57.92,100.0,0.0,0.0,0.0
2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T08:00:00Z,1.006,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.007,0.03,0.036,0.0,0.0,0.0,0.007,0.201,0.34371,0.34371,0.34371,0.34371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535,0.00062,0.00847,0.03496,0.04164,0.0,0.0,0.0,0.00872,0.23394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,59.194,64.078,69.494,64.0,75.0,13.19,99.99,0.0,62.06,62.06,100.0,4.698,0.0,0.0
2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T09:00:00Z,1.174,0.344,0.075,0.005,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.007,0.0,0.035,0.0,0.0,0.0,0.007,0.201,0.40152,0.40152,0.40152,0.40152,0.08802,0.0053,0.0,0.0,0.0,0.0,0.0,0.01538,0.00062,0.00849,0.0,0.04064,0.0,0.0,0.0,0.00873,0.23434,0.0,0.0,0.0,0.714,0.0,0.0,0.0,0.134,0.0,0.0,60.492,63.92,69.995,70.0,75.0,42.592,0.0,0.0,62.06,62.06,100.0,4.698,0.0,0.0
2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T10:00:00Z,1.197,0.351,0.083,0.005,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.007,0.0,0.034,0.0,0.0,0.0,0.007,0.201,0.40679,0.40679,0.40679,0.40679,0.09604,0.00577,0.0,0.0,0.0,0.0,0.0,0.01527,0.00061,0.00843,0.0,0.0393,0.0,0.0,0.0,0.00867,0.2327,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.134,0.0,0.0,61.727,63.927,70.0,70.0,75.0,65.967,0.0,0.0,62.96,62.96,100.0,10.29,0.0,0.0
2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T11:00:00Z,1.48,0.434,0.162,0.01,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.007,0.0,0.033,0.0,0.0,0.0,0.007,0.201,0.49665,0.49665,0.49665,0.49665,0.18525,0.01123,0.0,0.0,0.0,0.0,0.0,0.01508,0.00061,0.00832,0.0,0.03776,0.0,0.0,0.0,0.00857,0.22983,0.0,0.0,0.0,1.571,0.0,0.0,0.0,0.133,0.0,0.0,61.851,63.89,70.0,70.0,75.0,75.595,0.0,0.0,62.06,62.06,100.0,11.632,0.0,0.0
2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T12:00:00Z,1.577,0.462,0.19,0.012,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.006,0.0,0.033,0.0,0.0,0.0,0.007,0.201,0.5271,0.5271,0.5271,0.5271,0.21646,0.01319,0.0,0.0,0.0,0.0,0.0,0.01503,0.0006,0.00667,0.0,0.03763,0.0,0.0,0.0,0.00854,0.22899,0.0,0.0,0.0,1.855,0.0,0.0,0.0,0.132,0.0,0.0,61.906,63.829,70.0,70.0,75.0,67.653,0.0,0.0,62.06,61.323,96.0,10.29,0.0,0.0
2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T13:00:00Z,3.276,0.96,0.256,0.016,0.0,0.0,0.0,0.0,0.426,0.013,0.001,0.006,0.0,0.035,0.0,0.0,0.0,0.007,0.201,1.08056,1.08056,1.08056,1.08056,0.28802,0.01779,0.0,0.0,0.0,0.0,0.47956,0.01482,0.0006,0.00623,0.0,0.03919,0.0,0.0,0.0,0.00842,0.22593,0.0,2.169,0.66,2.512,0.0,0.0,1.417,0.135,0.0,0.0,60.924,63.6,70.0,70.0,75.0,58.547,0.0,0.0,60.98,60.98,100.0,8.053,0.0,0.0
2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T14:00:00Z,3.464,1.015,0.07,0.004,0.0,0.0,0.0,0.0,0.416,0.119,0.005,0.005,0.0,0.037,0.0,0.0,0.0,0.019,0.34,1.00767,1.00767,1.00767,1.00767,0.06992,0.00427,0.0,0.0,0.0,0.0,0.41242,0.11846,0.00476,0.00533,0.0,0.03638,0.0,0.0,0.0,0.01891,0.33722,0.0,1.498,0.456,0.693,0.0,0.0,0.984,0.136,0.0,0.0,62.97,63.696,70.0,70.0,75.0,59.744,0.0,0.0,62.96,62.401,97.0,9.171,15.533,134.724
2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T15:00:00Z,3.258,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.127,0.005,0.005,0.0,0.038,0.0,0.0,0.0,0.014,0.348,0.80979,0.80979,0.80979,0.80979,0.0,0.0,0.0,0.0,0.0,0.0,0.35478,0.10761,0.00432,0.00442,0.0,0.03186,0.0,0.0,0.0,0.01168,0.29511,0.0,1.682,0.512,0.0,0.0,0.0,1.103,0.135,0.0,0.0,67.457,64.54,72.374,70.0,75.0,60.499,0.0,0.0,66.02,63.433,87.0,10.29,19.971,223.167
2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T16:00:00Z,3.229,0.946,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.13,0.005,0.004,0.0,0.038,0.0,0.0,0.0,0.009,0.348,0.77033,0.77033,0.77033,0.77033,0.0,0.0,0.0,0.0,0.0,0.0,0.33494,0.10612,0.00426,0.0036,0.0,0.03058,0.0,0.0,0.0,0.0076,0.28322,0.0,1.245,0.379,0.0,0.0,0.0,0.813,0.133,0.0,0.0,73.394,65.624,74.958,70.0,75.0,68.267,0.0,0.0,69.08,64.413,78.0,11.632,21.556,258.037
2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T17:00:00Z,3.335,0.977,0.0,0.0,0.0,0.0,0.354,0.094,0.0,0.127,0.005,0.003,0.0,0.037,0.0,0.0,0.0,0.01,0.348,0.76944,0.76944,0.76944,0.76944,0.0,0.0,0.0,0.0,0.27862,0.07371,0.0,0.09989,0.00401,0.00274,0.0,0.02885,0.0,0.0,0.0,0.00767,0.27394,0.0,0.0,0.0,0.0,0.0,3.576,0.0,0.133,0.0,0.0,77.613,67.102,74.997,70.0,75.0,86.182,0.0,0.0,69.98,64.799,76.0,13.869,20.288,286.883
2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T18:00:00Z,3.839,1.125,0.0,0.0,0.0,0.0,0.471,0.123,0.0,0.122,0.005,0.002,0.0,0.037,0.0,0.0,0.0,0.01,0.356,0.87858,0.87858,0.87858,0.87858,0.0,0.0,0.0,0.0,0.36758,0.09591,0.0,0.09509,0.00382,0.00185,0.0,0.02862,0.0,0.0,0.0,0.00793,0.27778,0.0,0.0,0.0,0.0,0.0,4.703,0.0,0.129,0.0,0.0,81.048,68.803,75.0,70.0,75.0,83.831,0.0,0.0,71.96,65.444,71.0,13.869,23.775,276.74
2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T19:00:00Z,4.624,1.355,0.0,0.0,0.0,0.0,0.646,0.172,0.0,0.118,0.005,0.002,0.0,0.038,0.0,0.0,0.0,0.01,0.364,1.07011,1.07011,1.07011,1.07011,0.0,0.0,0.0,0.0,0.51007,0.13589,0.0,0.09341,0.00375,0.0015,0.0,0.03039,0.0,0.0,0.0,0.0077,0.2874,0.0,0.0,0.0,0.0,0.0,6.716,0.0,0.124,0.0,0.0,82.864,70.243,75.0,70.0,75.0,55.665,0.0,0.0,69.98,64.798,76.0,9.171,57.06,205.098
2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T20:00:00Z,5.534,1.622,0.0,0.0,0.0,0.0,0.534,0.141,0.41,0.117,0.005,0.002,0.0,0.038,0.0,0.0,0.0,0.011,0.364,1.27334,1.27334,1.27334,1.27334,0.0,0.0,0.0,0.0,0.41912,0.11037,0.32192,0.09201,0.0037,0.00136,0.0,0.03021,0.0,0.0,0.0,0.00893,0.28571,0.0,1.169,0.356,0.0,0.0,5.54,0.761,0.12,0.0,0.0,82.168,71.307,75.0,70.0,75.0,47.156,0.0,0.0,71.06,65.096,73.0,8.053,83.054,32.017
2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T21:00:00Z,3.803,1.115,0.0,0.0,0.0,0.0,0.461,0.122,0.0,0.118,0.005,0.002,0.0,0.038,0.0,0.0,0.0,0.013,0.356,0.87402,0.87402,0.87402,0.87402,0.0,0.0,0.0,0.0,0.36136,0.09584,0.0,0.09275,0.00373,0.00136,0.0,0.03018,0.0,0.0,0.0,0.00985,0.27896,0.0,0.0,0.0,0.0,0.0,4.88,0.0,0.121,0.0,0.0,79.522,71.783,75.0,70.0,75.0,49.538,0.0,0.0,69.98,64.796,76.0,8.053,64.668,31.7
2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T22:00:00Z,3.266,0.957,0.0,0.0,0.0,0.0,0.549,0.147,0.0,0.013,0.001,0.002,0.0,0.038,0.0,0.0,0.0,0.007,0.201,0.77527,0.77527,0.77527,0.77527,0.0,0.0,0.0,0.0,0.44455,0.119,0.0,0.01067,0.00043,0.00154,0.0,0.03043,0.0,0.0,0.0,0.00606,0.1626,0.0,0.778,0.237,0.0,0.0,5.922,0.509,0.118,0.0,0.0,77.301,71.872,75.0,70.0,75.0,57.467,0.0,0.0,69.08,65.074,81.0,9.171,32.334,160.401
2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T23:00:00Z,5.548,1.626,0.0,0.0,0.0,0.0,0.319,0.087,0.416,0.013,0.001,0.003,0.0,0.04,0.0,0.0,0.539,0.007,0.201,1.58233,1.58233,1.58233,1.58233,0.0,0.0,0.0,0.0,0.31031,0.08444,0.40469,0.01282,0.00051,0.00292,0.0,0.03923,0.0,0.0,0.52477,0.00728,0.19535,0.0,1.553,0.472,0.0,0.0,3.558,1.018,0.117,0.0,0.0,72.792,71.467,75.0,70.0,75.0,63.733,0.0,0.0,66.02,64.041,90.0,9.171,6.023,138.528
2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-04T00:00:00Z,3.883,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.192,0.008,0.006,0.03,0.044,0.0,0.0,0.0,0.021,0.42,1.25081,1.25081,1.25081,1.25081,0.0,0.0,0.0,0.0,0.0,0.0,0.45715,0.21157,0.0085,0.00643,0.03298,0.04834,0.0,0.0,0.0,0.02362,0.46221,0.0,1.557,0.474,0.0,0.0,0.0,1.018,0.118,0.0,0.0,68.128,70.91,74.818,64.0,75.0,21.674,99.99,0.0,64.04,62.703,93.0,6.935,0.0,0.0
2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T01:00:00Z,2.609,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.01,0.008,0.0,0.046,0.0,0.0,0.0,0.026,0.429,0.85009,0.85009,0.85009,0.85009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27461,0.01103,0.00861,0.0,0.05092,0.0,0.0,0.0,0.0284,0.47652,0.0,0.778,0.237,0.0,0.0,0.0,0.509,0.119,0.0,0.0,64.935,70.209,74.348,64.0,75.0,57.385,0.0,0.0,62.96,62.401,97.0,5.816,0.0,0.0
2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T02:00:00Z,2.612,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.011,0.01,0.0,0.044,0.0,0.0,0.0,0.027,0.405,0.84676,0.84676,0.84676,0.84676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29733,0.01194,0.01136,0.0,0.04865,0.0,0.0,0.0,0.03006,0.44742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,63.544,69.17,73.85,64.0,75.0,61.431,0.0,0.0,64.04,62.703,93.0,8.053,0.0,0.0
2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T03:00:00Z,2.433,0.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.01,0.014,0.0,0.043,0.0,0.0,0.0,0.029,0.38,0.7956,0.7956,0.7956,0.7956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26485,0.01064,0.01605,0.0,0.04805,0.0,0.0,0.0,0.03213,0.42388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,62.732,68.227,73.339,64.0,75.0,60.318,0.0,0.0,64.04,62.703,93.0,8.053,0.0,0.0
2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T04:00:00Z,3.175,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.182,0.007,0.017,0.0,0.042,0.0,0.0,0.0,0.028,0.364,1.05123,1.05123,1.05123,1.05123,0.0,0.0,0.0,0.0,0.0,0.0,0.32829,0.20559,0.00826,0.01875,0.0,0.04761,0.0,0.0,0.0,0.03162,0.41112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,61.613,67.394,72.71,64.0,75.0,57.246,0.0,0.0,62.96,61.645,93.0,6.935,0.0,0.0
2007-01-03T23:00:00,2007-01-03T23:00:00,2007-01-04T05:00:00Z,2.277,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.156,0.006,0.014,0.0,0.04,0.0,0.0,0.0,0.024,0.323,0.7643,0.7643,0.7643,0.7643,0.0,0.0,0.0,0.0,0.0,0.0,0.11773,0.17891,0.00719,0.01647,0.0,0.04618,0.0,0.0,0.0,0.02741,0.37041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,60.222,66.601,72.069,64.0,75.0,51.579,0.0,0.0,62.06,61.323,96.0,4.698,0.0,0.0
2007-01-04T00:00:00,2007-01-04T00:00:00,2007-01-04T06:00:00Z,0.919,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.01,0.0,0.038,0.0,0.0,0.0,0.007,0.201,0.30813,0.30813,0.30813,0.30813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01506,0.0006,0.01139,0.0,0.04296,0.0,0.0,0.0,0.00856,0.22956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,58.964,65.779,71.092,64.0,75.0,52.75,0.0,0.0,60.98,60.98,100.0,4.698,0.0,0.0
2007-01-04T01:00:00,2007-01-04T01:00:00,2007-01-04T07:00:00Z,0.907,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.007,0.0,0.037,0.0,0.0,0.0,0.007,0.201,0.30823,0.30823,0.30823,0.30823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01527,0.00061,0.00843,0.0,0.04249,0.0,0.0,0.0,0.00868,0.23275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,59.013,65.142,70.683,64.0,75.0,46.022,0.0,0.0,60.98,59.705,93.0,0.0,0.0,0.0
2007-01-04T02:00:00,2007-01-04T02:00:00,2007-01-04T08:00:00Z,1.006,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.007,0.03,0.036,0.0,0.0,0.0,0.007,0.201,0.34371,0.34371,0.34371,0.34371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535,0.00062,0.00847,0.03496,0.04164,0.0,0.0,0.0,0.00872,0.23394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,58.286,64.488,69.288,64.0,75.0,18.674,99.99,0.0,57.92,57.92,100.0,0.0,0.0,0.0
2007-01-04T03:00:00,2007-01-04T03:00:00,2007-01-04T09:00:00Z,1.465,0.429,0.156,0.01,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.007,0.0,0.035,0.0,0.0,0.0,0.007,0.201,0.50129,0.50129,0.50129,0.50129,0.18184,0.01124,0.0,0.0,0.0,0.0,0.0,0.01538,0.00062,0.00849,0.0,0.04064,0.0,0.0,0.0,0.00873,0.23434,0.0,0.0,0.0,1.449,0.0,0.0,0.0,0.134,0.0,0.0,57.972,63.959,69.987,70.0,75.0,51.292,0.0,0.0,57.92,57.92,100.0,3.355,0.0,0.0
2007-01-04T04:00:00,2007-01-04T04:00:00,2007-01-04T10:00:00Z,1.35,0.396,0.125,0.008,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.007,0.0,0.034,0.0,0.0,0.0,0.007,0.201,0.45858,0.45858,0.45858,0.45858,0.1446,0.00899,0.0,0.0,0.0,0.0,0.0,0.01527,0.00061,0.00843,0.0,0.0393,0.0,0.0,0.0,0.00867,0.2327,0.0,0.0,0.0,1.183,0.0,0.0,0.0,0.134,0.0,0.0,58.077,63.596,70.0,70.0,75.0,53.198,0.0,0.0,57.92,57.92,100.0,3.355,0.0,0.0
2007-01-04T05:00:00,2007-01-04T05:00:00,2007-01-04T11:00:00Z,1.607,0.471,0.197,0.012,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.007,0.0,0.033,0.0,0.0,0.0,0.007,0.201,0.53928,0.53928,0.53928,0.53928,0.22504,0.01407,0.0,0.0,0.0,0.0,0.0,0.01508,0.00061,0.00832,0.0,0.03776,0.0,0.0,0.0,0.00857,0.22983,0.0,0.0,0.0,1.883,0.0,0.0,0.0,0.134,0.0,0.0,57.999,63.287,70.0,70.0,75.0,53.232,0.0,0.0,57.92,57.92,100.0,3.355,0.0,0.0
2007-01-04T06:00:00,2007-01-04T06:00:00,2007-01-04T12:00:00Z,3.123,0.915,0.232,0.015,0.0,0.0,0.0,0.0,0.407,0.013,0.001,0.006,0.0,0.033,0.0,0.0,0.0,0.007,0.201,1.04388,1.04388,1.04388,1.04388,0.26509,0.01668,0.0,0.0,0.0,0.0,0.46467,0.01503,0.0006,0.00667,0.0,0.03763,0.0,0.0,0.0,0.00854,0.22899,0.0,0.961,0.292,2.244,0.0,0.0,0.629,0.136,0.0,0.0,57.768,62.996,70.0,70.0,75.0,51.665,0.0,0.0,57.92,57.92,100.0,0.0,0.0,0.0
2007-01-04T07:00:00,2007-01-04T07:00:00,2007-01-04T13:00:00Z,3.87,1.134,0.242,0.015,0.0,0.0,0.0,0.0,0.422,0.094,0.004,0.006,0.0,0.035,0.0,0.0,0.0,0.017,0.299,1.27652,1.27652,1.27652,1.27652,0.2721,0.0169,0.0,0.0,0.0,0.0,0.47532,0.10619,0.00427,0.00623,0.0,0.03919,0.0,0.0,0.0,0.01962,0.33671,0.0,1.942,0.591,2.38,0.0,0.0,1.272,0.137,0.0,0.0,58.98,62.779,70.0,70.0,75.0,70.025,0.0,0.0,60.8,60.8,100.0,10.29,0.0,0.0
2007-01-04T08:00:00,2007-01-04T08:00:00,2007-01-04T14:00:00Z,3.599,1.055,0.079,0.005,0.0,0.0,0.0,0.0,0.446,0.119,0.005,0.005,0.0,0.037,0.0,0.0,0.0,0.019,0.34,1.04682,1.04682,1.04682,1.04682,0.07855,0.00485,0.0,0.0,0.0,0.0,0.44236,0.11846,0.00476,0.00533,0.0,0.03638,0.0,0.0,0.0,0.01891,0.33722,0.0,3.33,1.013,0.78,0.0,0.0,2.181,0.137,0.0,0.0,61.738,62.972,70.0,70.0,75.0,56.114,0.0,0.0,62.06,61.323,96.0,8.053,18.386,109.681
